,open,close,high,low,value,volume,timestamp,segment,target
7083,269.56,269.55,269.56,269.53,3663140.3999999994,13590.0,2023-10-20 20:06:00,2023-10-20,269.55
7084,269.56,269.59,269.59,269.55,299216.6,1110.0,2023-10-20 20:07:00,2023-10-20,269.59
7085,269.59,269.56,269.62,269.55,2364353.1000000006,8770.0,2023-10-20 20:08:00,2023-10-20,269.56
7086,269.56,269.48,269.56,269.4,12495749.299999999,46370.0,2023-10-20 20:09:00,2023-10-20,269.48
7087,269.42,269.41,269.48,269.4,4593958.600000001,17050.0,2023-10-20 20:10:00,2023-10-20,269.41
7088,269.42,269.44,269.44,269.4,514581.29999999993,1910.0,2023-10-20 20:11:00,2023-10-20,269.44
7089,269.43,269.51,269.53,269.43,5238582.200000001,19440.0,2023-10-20 20:12:00,2023-10-20,269.51
7090,269.5,269.57,269.59,269.5,789717.1000000002,2930.0,2023-10-20 20:13:00,2023-10-20,269.57
7091,269.57,269.59,269.62,269.57,4962940.799999999,18410.0,2023-10-20 20:14:00,2023-10-20,269.59
7092,269.62,269.6,269.65,269.6,1989943.9999999998,7380.0,2023-10-20 20:15:00,2023-10-20,269.6
7093,269.6,269.57,269.61,269.56,2251122.2000000007,8350.0,2023-10-20 20:16:00,2023-10-20,269.57
7094,269.57,269.67,269.67,269.57,14590271.499999993,54110.0,2023-10-20 20:17:00,2023-10-20,269.67
7095,269.67,269.7,269.7,269.67,1326869.6999999997,4920.0,2023-10-20 20:18:00,2023-10-20,269.7
7096,269.69,269.67,269.7,269.67,391034.30000000005,1450.0,2023-10-20 20:19:00,2023-10-20,269.67
7097,269.68,269.68,269.68,269.67,1720501.7000000002,6380.0,2023-10-20 20:20:00,2023-10-20,269.68
7098,269.67,269.77,269.77,269.67,3099006.4,11490.0,2023-10-20 20:21:00,2023-10-20,269.77
7099,269.78,269.8,269.8,269.77,7400457.399999999,27430.0,2023-10-20 20:22:00,2023-10-20,269.8
7100,269.8,269.86,269.88,269.79,982203.6,3640.0,2023-10-20 20:23:00,2023-10-20,269.86
7101,269.88,269.83,269.88,269.83,1886412.2999999998,6990.0,2023-10-20 20:24:00,2023-10-20,269.83
7102,269.87,269.8,269.87,269.8,6748515.999999999,25010.0,2023-10-20 20:25:00,2023-10-20,269.8
7103,269.8,269.76,269.84,269.73,642095.9,2380.0,2023-10-20 20:26:00,2023-10-20,269.76
7104,269.73,269.74,269.79,269.7,2513878.0000000005,9320.0,2023-10-20 20:27:00,2023-10-20,269.74
7105,269.72,269.68,269.72,269.68,1170494.5,4340.0,2023-10-20 20:28:00,2023-10-20,269.68
7106,269.67,269.66,269.68,269.65,1547850.5,5740.0,2023-10-20 20:29:00,2023-10-20,269.66
7107,269.66,269.66,269.66,269.65,628302.6,2330.0,2023-10-20 20:30:00,2023-10-20,269.66
7108,269.65,269.69,269.69,269.65,935715.7999999998,3470.0,2023-10-20 20:31:00,2023-10-20,269.69
7109,269.69,269.8,269.8,269.67,8206036.700000001,30420.0,2023-10-20 20:32:00,2023-10-20,269.8
7110,269.76,269.87,269.88,269.76,2530980.4,9380.0,2023-10-20 20:33:00,2023-10-20,269.87
7111,269.86,269.78,269.86,269.78,787896.8000000002,2920.0,2023-10-20 20:34:00,2023-10-20,269.78
7112,269.85,269.86,269.86,269.85,253659.90000000002,940.0,2023-10-20 20:35:00,2023-10-20,269.86
7113,269.86,269.83,269.86,269.83,226662.2,840.0,2023-10-20 20:36:00,2023-10-20,269.83
7114,269.83,269.83,269.86,269.78,4035991.1999999997,14960.0,2023-10-20 20:37:00,2023-10-20,269.83
7115,269.8,269.79,269.83,269.78,2347390.099999999,8700.0,2023-10-20 20:38:00,2023-10-20,269.79
7116,269.78,269.83,269.83,269.78,1411059.7999999998,5230.0,2023-10-20 20:39:00,2023-10-20,269.83
7117,269.83,269.82,269.83,269.81,1842860.7999999998,6830.0,2023-10-20 20:40:00,2023-10-20,269.82
7118,269.83,269.83,269.83,269.82,485690.50000000006,1800.0,2023-10-20 20:41:00,2023-10-20,269.83
7119,269.82,269.83,269.83,269.82,755520.1000000003,2800.0,2023-10-20 20:42:00,2023-10-20,269.83
7120,269.82,269.83,269.83,269.82,482990.3,1790.0,2023-10-20 20:43:00,2023-10-20,269.83
7121,269.83,269.82,269.83,269.82,2808879.9000000004,10410.0,2023-10-20 20:44:00,2023-10-20,269.82
7122,269.82,269.82,269.83,269.81,4039208.100000001,14970.0,2023-10-20 20:45:00,2023-10-20,269.82
7123,269.81,269.79,269.82,269.79,631358.4,2340.0,2023-10-20 20:46:00,2023-10-20,269.79
7124,269.8,269.78,269.81,269.78,1278783.5000000002,4740.0,2023-10-20 20:47:00,2023-10-20,269.78
7125,269.78,269.76,269.79,269.76,1540450.8000000003,5710.0,2023-10-20 20:48:00,2023-10-20,269.76
7126,269.7,269.69,269.73,269.69,601439.7,2230.0,2023-10-20 20:49:00,2023-10-20,269.69
7127,269.69,269.66,269.69,269.66,2079173.0999999996,7710.0,2023-10-20 20:50:00,2023-10-20,269.66
7128,269.67,269.7,269.7,269.62,2599558.6999999997,9640.0,2023-10-20 20:51:00,2023-10-20,269.7
7129,269.7,269.7,269.7,269.65,741650.0,2750.0,2023-10-20 20:52:00,2023-10-20,269.7
7130,269.68,269.68,269.7,269.68,2065787.0,7660.0,2023-10-20 20:53:00,2023-10-20,269.68
7131,269.67,269.67,269.68,269.67,1914674.3000000003,7100.0,2023-10-20 20:54:00,2023-10-20,269.67
7132,269.66,269.66,269.67,269.66,1361810.1,5050.0,2023-10-20 20:55:00,2023-10-20,269.66
7133,269.67,269.67,269.67,269.66,550117.7999999999,2040.0,2023-10-20 20:56:00,2023-10-20,269.67
7134,269.66,269.67,269.67,269.66,841362.3999999999,3120.0,2023-10-20 20:57:00,2023-10-20,269.67
7135,269.66,269.68,269.68,269.66,474619.19999999995,1760.0,2023-10-20 20:58:00,2023-10-20,269.68
7136,269.67,269.68,269.68,269.67,1537151.6,5700.0,2023-10-20 20:59:00,2023-10-20,269.68
7137,269.68,269.67,269.68,269.67,3041897.4,11280.0,2023-10-20 21:00:00,2023-10-20,269.67
7138,269.67,269.48,269.68,269.48,11130449.8,41280.0,2023-10-20 21:01:00,2023-10-20,269.48
7139,269.53,269.53,269.56,269.48,3603499.5999999996,13370.0,2023-10-20 21:02:00,2023-10-20,269.53
7140,269.52,269.5,269.53,269.5,21581970.0,80080.0,2023-10-20 21:03:00,2023-10-20,269.5
7141,269.5,269.46,269.52,269.46,6656559.200000001,24700.0,2023-10-20 21:04:00,2023-10-20,269.46
7142,269.47,269.47,269.48,269.46,897345.7000000002,3330.0,2023-10-20 21:05:00,2023-10-20,269.47
7143,269.48,269.48,269.48,269.46,768000.6,2850.0,2023-10-20 21:06:00,2023-10-20,269.48
7144,269.48,269.45,269.48,269.45,3362822.0999999996,12480.0,2023-10-20 21:07:00,2023-10-20,269.45
7145,269.45,269.41,269.46,269.4,3922755.7,14560.0,2023-10-20 21:08:00,2023-10-20,269.41
7146,269.4,269.28,269.41,269.23,22553892.499999996,83750.0,2023-10-20 21:09:00,2023-10-20,269.28
7147,269.29,269.19,269.29,269.19,6628909.1,24620.0,2023-10-20 21:10:00,2023-10-20,269.19
7148,269.2,269.19,269.24,269.17,2296131.9999999995,8530.0,2023-10-20 21:11:00,2023-10-20,269.19
7149,269.19,269.26,269.27,269.18,2048689.9999999998,7610.0,2023-10-20 21:12:00,2023-10-20,269.26
7150,269.28,269.29,269.31,269.27,619342.7,2300.0,2023-10-20 21:13:00,2023-10-20,269.29
7151,269.33,269.32,269.33,269.28,2779218.8,10320.0,2023-10-20 21:14:00,2023-10-20,269.32
7152,269.32,269.42,269.42,269.32,1163776.1999999997,4320.0,2023-10-20 21:15:00,2023-10-20,269.42
7153,269.41,269.4,269.45,269.31,12118147.9,44980.0,2023-10-20 21:16:00,2023-10-20,269.4
7154,269.38,269.4,269.41,269.38,2424585.3000000003,9000.0,2023-10-20 21:17:00,2023-10-20,269.4
7155,269.38,269.37,269.4,269.31,5352682.6,19870.0,2023-10-20 21:18:00,2023-10-20,269.37
7156,269.37,269.38,269.38,269.37,544133.4,2020.0,2023-10-20 21:19:00,2023-10-20,269.38
7157,269.38,269.39,269.39,269.37,697682.7000000001,2590.0,2023-10-20 21:20:00,2023-10-20,269.39
7158,269.39,269.4,269.5,269.38,23491872.400000025,87190.0,2023-10-20 21:21:00,2023-10-20,269.4
7159,269.4,269.4,269.4,269.39,956359.9,3550.0,2023-10-20 21:22:00,2023-10-20,269.4
7160,269.39,269.39,269.4,269.39,8307994.800000001,30840.0,2023-10-20 21:23:00,2023-10-20,269.39
7161,269.4,269.48,269.49,269.4,1974942.2000000002,7330.0,2023-10-20 21:24:00,2023-10-20,269.48
7162,269.47,269.42,269.47,269.4,1436023.5,5330.0,2023-10-20 21:25:00,2023-10-20,269.42
7163,269.42,269.42,269.42,269.4,1869690.4,6940.0,2023-10-20 21:26:00,2023-10-20,269.42
7164,269.39,269.4,269.4,269.37,7900773.9,29330.0,2023-10-20 21:27:00,2023-10-20,269.4
7165,269.38,269.47,269.48,269.37,2629675.7000000007,9760.0,2023-10-20 21:28:00,2023-10-20,269.47
7166,269.46,269.46,269.47,269.39,1654219.4999999998,6140.0,2023-10-20 21:29:00,2023-10-20,269.46
7167,269.39,269.4,269.4,269.39,641169.6000000001,2380.0,2023-10-20 21:30:00,2023-10-20,269.4
7168,269.4,269.39,269.4,269.39,180495.19999999998,670.0,2023-10-20 21:31:00,2023-10-20,269.39
7169,269.39,269.43,269.44,269.39,460673.5,1710.0,2023-10-20 21:32:00,2023-10-20,269.43
7170,269.43,269.45,269.46,269.43,684401.9,2540.0,2023-10-20 21:33:00,2023-10-20,269.45
7171,269.44,269.46,269.46,269.44,1199085.4000000001,4450.0,2023-10-20 21:34:00,2023-10-20,269.46
7172,269.46,269.46,269.46,269.45,215567.90000000002,800.0,2023-10-20 21:35:00,2023-10-20,269.46
7173,269.46,269.45,269.46,269.45,859559.9,3190.0,2023-10-20 21:36:00,2023-10-20,269.45
7174,269.46,269.47,269.47,269.45,778739.3,2890.0,2023-10-20 21:37:00,2023-10-20,269.47
7175,269.46,269.45,269.46,269.42,945761.2,3510.0,2023-10-20 21:38:00,2023-10-20,269.45
7176,269.45,269.47,269.47,269.43,4823105.100000001,17900.0,2023-10-20 21:39:00,2023-10-20,269.47
7177,269.46,269.49,269.49,269.46,1266543.7,4700.0,2023-10-20 21:40:00,2023-10-20,269.49
7178,269.49,269.49,269.5,269.45,4896373.000000001,18170.0,2023-10-20 21:41:00,2023-10-20,269.49
7179,269.5,269.52,269.53,269.49,5926194.600000001,21990.0,2023-10-20 21:42:00,2023-10-20,269.52
7180,269.51,269.51,269.55,269.51,1902865.5999999999,7060.0,2023-10-20 21:43:00,2023-10-20,269.51
7181,269.53,269.55,269.55,269.53,4956673.4,18390.0,2023-10-20 21:44:00,2023-10-20,269.55
7182,269.53,269.51,269.53,269.5,6702791.5,24870.0,2023-10-20 21:45:00,2023-10-20,269.51
7183,269.51,269.52,269.53,269.51,2396061.5,8890.0,2023-10-20 21:46:00,2023-10-20,269.52
7184,269.54,269.54,269.55,269.53,1840979.2999999998,6830.0,2023-10-20 21:47:00,2023-10-20,269.54
7185,269.54,269.52,269.54,269.51,3614348.2,13410.0,2023-10-20 21:48:00,2023-10-20,269.52
7186,269.51,269.52,269.52,269.51,552505.5,2050.0,2023-10-20 21:49:00,2023-10-20,269.52
7187,269.51,269.5,269.51,269.49,3479186.8000000003,12910.0,2023-10-20 21:50:00,2023-10-20,269.5
7188,269.49,269.45,269.5,269.45,4745424.0,17610.0,2023-10-20 21:51:00,2023-10-20,269.45
7189,269.46,269.46,269.46,269.45,716738.6,2660.0,2023-10-20 21:52:00,2023-10-20,269.46
7190,269.45,269.43,269.45,269.43,2300979.9000000004,8540.0,2023-10-20 21:53:00,2023-10-20,269.43
7191,269.44,269.43,269.44,269.43,1290582.4999999998,4790.0,2023-10-20 21:54:00,2023-10-20,269.43
7192,269.43,269.37,269.49,269.37,7147620.700000001,26530.0,2023-10-20 21:55:00,2023-10-20,269.37
7193,269.41,269.42,269.42,269.4,1675687.4,6220.0,2023-10-20 21:56:00,2023-10-20,269.42
7194,269.42,269.38,269.42,269.37,5207144.9,19330.0,2023-10-20 21:57:00,2023-10-20,269.38
7195,269.38,269.37,269.38,269.37,6499907.700000001,24130.0,2023-10-20 21:58:00,2023-10-20,269.37
7196,269.38,269.34,269.38,269.29,5071841.400000001,18830.0,2023-10-20 21:59:00,2023-10-20,269.34
7197,269.34,269.57,269.58,269.34,30382374.900000002,112750.0,2023-10-20 22:00:00,2023-10-20,269.57
7198,269.57,269.56,269.58,269.5,1021593.2,3790.0,2023-10-20 22:01:00,2023-10-20,269.56
7199,269.51,269.51,269.52,269.41,5049855.899999999,18740.0,2023-10-20 22:02:00,2023-10-20,269.51
7200,269.51,269.5,269.55,269.5,1113095.7,4130.0,2023-10-20 22:03:00,2023-10-20,269.5
7201,269.5,269.56,269.56,269.5,245258.4,910.0,2023-10-20 22:04:00,2023-10-20,269.56
7202,269.56,269.5,269.56,269.5,522942.6,1940.0,2023-10-20 22:05:00,2023-10-20,269.5
7203,269.55,269.51,269.55,269.51,32341.6,120.0,2023-10-20 22:06:00,2023-10-20,269.51
7204,269.52,269.52,269.55,269.52,269537.6,1000.0,2023-10-20 22:07:00,2023-10-20,269.52
7205,269.55,269.52,269.55,269.52,787075.7999999999,2920.0,2023-10-20 22:08:00,2023-10-20,269.52
7206,269.52,269.52,269.52,269.51,94330.39999999998,350.0,2023-10-20 22:09:00,2023-10-20,269.52
7207,269.51,269.55,269.55,269.5,1848938.0,6860.0,2023-10-20 22:10:00,2023-10-20,269.55
7208,269.51,269.52,269.55,269.51,382735.9,1420.0,2023-10-20 22:11:00,2023-10-20,269.52
7209,269.52,269.55,269.55,269.51,1584898.1,5880.0,2023-10-20 22:12:00,2023-10-20,269.55
7210,269.55,269.51,269.55,269.51,105113.9,390.0,2023-10-20 22:13:00,2023-10-20,269.51
7211,269.55,269.55,269.55,269.51,202161.59999999998,750.0,2023-10-20 22:14:00,2023-10-20,269.55
7212,269.55,269.55,269.55,269.5,1716829.2000000002,6370.0,2023-10-20 22:15:00,2023-10-20,269.55
7213,269.55,269.51,269.55,269.5,789665.7999999999,2930.0,2023-10-20 22:16:00,2023-10-20,269.51
7214,269.51,269.5,269.52,269.5,762708.0,2830.0,2023-10-20 22:17:00,2023-10-20,269.5
7215,269.51,269.49,269.54,269.49,2689540.2,9980.0,2023-10-20 22:18:00,2023-10-20,269.49
7216,269.5,269.54,269.54,269.5,24258.2,90.0,2023-10-20 22:19:00,2023-10-20,269.54
7217,269.53,269.53,269.54,269.5,344971.1,1280.0,2023-10-20 22:20:00,2023-10-20,269.53
7218,269.53,269.54,269.54,269.53,695394.5000000001,2580.0,2023-10-20 22:21:00,2023-10-20,269.54
7219,269.54,269.54,269.54,269.53,539074.5000000001,2000.0,2023-10-20 22:22:00,2023-10-20,269.54
7220,269.53,269.53,269.54,269.53,2813956.6,10440.0,2023-10-20 22:23:00,2023-10-20,269.53
7221,269.54,269.55,269.55,269.53,4711424.5,17480.0,2023-10-20 22:24:00,2023-10-20,269.55
7222,269.55,269.53,269.55,269.53,2277688.2,8450.0,2023-10-20 22:25:00,2023-10-20,269.53
7223,269.54,269.55,269.55,269.54,3859914.5,14320.0,2023-10-20 22:26:00,2023-10-20,269.55
7224,269.55,269.59,269.6,269.55,34308592.4,127260.0,2023-10-20 22:27:00,2023-10-20,269.59
7225,269.6,269.67,269.7,269.59,55555729.09999998,206060.0,2023-10-20 22:28:00,2023-10-20,269.67
7226,269.64,269.69,269.69,269.64,698423.9000000001,2590.0,2023-10-20 22:29:00,2023-10-20,269.69
7227,269.67,269.69,269.69,269.64,2982517.5,11060.0,2023-10-20 22:30:00,2023-10-20,269.69
7228,269.69,269.65,269.69,269.65,113258.20000000001,420.0,2023-10-20 22:31:00,2023-10-20,269.65
7229,269.65,269.63,269.68,269.63,1146016.2,4250.0,2023-10-20 22:32:00,2023-10-20,269.63
7230,269.63,269.63,269.63,269.62,668679.7000000001,2480.0,2023-10-20 22:33:00,2023-10-20,269.63
7231,269.64,269.61,269.64,269.6,1291465.4000000001,4790.0,2023-10-20 22:34:00,2023-10-20,269.61
7232,269.61,269.61,269.62,269.6,935544.5,3470.0,2023-10-20 22:35:00,2023-10-20,269.61
7233,269.61,269.69,269.69,269.61,420671.3,1560.0,2023-10-20 22:36:00,2023-10-20,269.69
7234,269.62,269.61,269.62,269.6,997544.7999999998,3700.0,2023-10-20 22:37:00,2023-10-20,269.61
7235,269.6,269.55,269.61,269.55,1442292.3,5350.0,2023-10-20 22:38:00,2023-10-20,269.55
7236,269.56,269.6,269.6,269.55,913853.4000000001,3390.0,2023-10-20 22:39:00,2023-10-20,269.6
7237,269.57,269.57,269.6,269.57,1830580.4,6790.0,2023-10-20 22:40:00,2023-10-20,269.57
7238,269.6,269.56,269.6,269.55,1218442.5999999999,4520.0,2023-10-20 22:41:00,2023-10-20,269.56
7239,269.58,269.53,269.6,269.53,8108171.3,30080.0,2023-10-20 22:42:00,2023-10-20,269.53
7240,269.53,269.53,269.53,269.5,1398767.9,5190.0,2023-10-20 22:43:00,2023-10-20,269.53
7241,269.51,269.52,269.52,269.49,3635508.4,13490.0,2023-10-20 22:44:00,2023-10-20,269.52
7242,269.52,269.5,269.52,269.5,528229.0,1960.0,2023-10-20 22:45:00,2023-10-20,269.5
7243,269.51,269.55,269.55,269.49,19339616.799999997,71750.0,2023-10-20 22:46:00,2023-10-20,269.55
7244,269.55,269.6,269.62,269.5,5560921.7,20630.0,2023-10-20 22:47:00,2023-10-20,269.6
7245,269.59,269.6,269.66,269.58,1315697.8000000003,4880.0,2023-10-20 22:48:00,2023-10-20,269.6
7246,269.6,269.6,269.6,269.56,13016286.299999999,48280.0,2023-10-20 22:49:00,2023-10-20,269.6
7247,269.6,269.63,269.69,269.6,4850767.600000001,17990.0,2023-10-20 22:50:00,2023-10-20,269.63
7248,269.69,269.7,269.7,269.67,7624297.600000001,28270.0,2023-10-20 22:51:00,2023-10-20,269.7
7249,269.7,269.74,269.74,269.7,903516.3999999998,3350.0,2023-10-20 22:52:00,2023-10-20,269.74
7250,269.72,269.76,269.77,269.7,4671448.399999999,17320.0,2023-10-20 22:53:00,2023-10-20,269.76
7251,269.76,269.77,269.77,269.71,1726338.0000000002,6400.0,2023-10-20 22:54:00,2023-10-20,269.77
7252,269.77,269.77,269.8,269.76,5730284.9,21240.0,2023-10-20 22:55:00,2023-10-20,269.77
7253,269.76,269.76,269.79,269.76,1931519.0000000002,7160.0,2023-10-20 22:56:00,2023-10-20,269.76
7254,269.79,269.8,269.8,269.73,15324486.799999999,56800.0,2023-10-20 22:57:00,2023-10-20,269.8
7255,269.79,269.8,269.82,269.71,6526245.2,24190.0,2023-10-20 22:58:00,2023-10-20,269.8
7256,269.81,269.89,269.89,269.8,10087458.2,37380.0,2023-10-20 22:59:00,2023-10-20,269.89
7257,269.89,269.86,269.92,269.8,12865735.300000003,47670.0,2023-10-20 23:00:00,2023-10-20,269.86
7258,269.86,269.84,269.87,269.82,763645.9000000003,2830.0,2023-10-20 23:01:00,2023-10-20,269.84
7259,269.84,269.93,269.93,269.83,11842420.9,43880.0,2023-10-20 23:02:00,2023-10-20,269.93
7260,269.93,269.96,269.96,269.9,9628946.999999998,35670.0,2023-10-20 23:03:00,2023-10-20,269.96
7261,269.94,269.95,270.0,269.93,39065833.79999999,144700.0,2023-10-20 23:04:00,2023-10-20,269.95
7262,269.95,269.93,269.99,269.9,5236980.499999998,19400.0,2023-10-20 23:05:00,2023-10-20,269.93
7263,269.93,269.95,270.0,269.93,4762660.100000001,17640.0,2023-10-20 23:06:00,2023-10-20,269.95
7264,269.96,269.92,269.99,269.92,3825493.0,14170.0,2023-10-20 23:07:00,2023-10-20,269.92
7265,269.92,269.99,269.99,269.92,1098766.4,4070.0,2023-10-20 23:08:00,2023-10-20,269.99
7266,269.94,269.98,269.98,269.93,645194.4,2390.0,2023-10-20 23:09:00,2023-10-20,269.98
7267,269.97,269.99,269.99,269.95,1916872.9999999998,7100.0,2023-10-20 23:10:00,2023-10-20,269.99
7268,269.99,269.99,269.99,269.95,280780.9,1040.0,2023-10-20 23:11:00,2023-10-20,269.99
7269,269.95,269.98,269.99,269.91,8644268.899999999,32020.0,2023-10-20 23:12:00,2023-10-20,269.98
7270,269.98,269.98,269.98,269.94,5434538.0,20130.0,2023-10-20 23:13:00,2023-10-20,269.98
7271,269.95,269.98,269.98,269.95,121479.00000000001,450.0,2023-10-20 23:14:00,2023-10-20,269.98
7272,269.98,269.91,269.98,269.91,4402911.0,16310.0,2023-10-20 23:15:00,2023-10-20,269.91
7273,269.91,269.86,269.92,269.85,4920038.0,18230.0,2023-10-20 23:16:00,2023-10-20,269.86
7274,269.86,269.85,269.9,269.85,3305817.4000000004,12250.0,2023-10-20 23:17:00,2023-10-20,269.85
7275,269.85,269.93,269.93,269.85,4636806.899999999,17180.0,2023-10-20 23:18:00,2023-10-20,269.93
7276,269.92,269.93,269.93,269.92,1716709.6,6360.0,2023-10-20 23:19:00,2023-10-20,269.93
7277,269.93,269.93,269.93,269.92,3384808.7000000007,12540.0,2023-10-20 23:20:00,2023-10-20,269.93
7278,269.93,269.93,269.93,269.92,2558897.1999999997,9480.0,2023-10-20 23:21:00,2023-10-20,269.93
7279,269.93,269.93,269.93,269.92,4521223.1,16750.0,2023-10-20 23:22:00,2023-10-20,269.93
7280,269.92,269.9,269.93,269.9,2682931.7,9940.0,2023-10-20 23:23:00,2023-10-20,269.9
7281,269.9,269.75,269.91,269.71,11075116.099999994,41050.0,2023-10-20 23:24:00,2023-10-20,269.75
7282,269.8,269.8,269.8,269.7,3447321.5000000005,12780.0,2023-10-20 23:25:00,2023-10-20,269.8
7283,269.8,269.8,269.81,269.8,1958754.0,7260.0,2023-10-20 23:26:00,2023-10-20,269.8
7284,269.77,269.78,269.78,269.71,1248897.9999999998,4630.0,2023-10-20 23:27:00,2023-10-20,269.78
7285,269.78,269.75,269.8,269.7,5626278.4,20860.0,2023-10-20 23:28:00,2023-10-20,269.75
7286,269.7,269.83,269.83,269.69,2093432.0000000005,7760.0,2023-10-20 23:29:00,2023-10-20,269.83
7287,269.84,269.79,269.84,269.72,571935.4,2120.0,2023-10-20 23:30:00,2023-10-20,269.79
7288,269.79,269.91,269.91,269.79,7769746.3,28790.0,2023-10-20 23:31:00,2023-10-20,269.91
7289,269.91,269.92,269.93,269.85,1970362.5999999999,7300.0,2023-10-20 23:32:00,2023-10-20,269.92
7290,269.92,269.93,269.93,269.92,4089316.9000000004,15150.0,2023-10-20 23:33:00,2023-10-20,269.93
7291,269.92,269.91,269.93,269.91,2097317.7,7770.0,2023-10-20 23:34:00,2023-10-20,269.91
7292,269.92,269.92,269.93,269.8,4280196.100000001,15860.0,2023-10-20 23:35:00,2023-10-20,269.92
7293,269.92,269.92,269.92,269.82,1179474.6999999997,4370.0,2023-10-20 23:36:00,2023-10-20,269.92
7294,269.92,269.94,269.94,269.84,8151852.200000002,30200.0,2023-10-20 23:37:00,2023-10-20,269.94
7295,269.94,269.89,269.94,269.89,1643739.5,6090.0,2023-10-20 23:38:00,2023-10-20,269.89
7296,269.89,269.95,269.95,269.87,11025580.299999999,40850.0,2023-10-20 23:39:00,2023-10-20,269.95
7297,269.88,269.89,269.93,269.88,658522.0,2440.0,2023-10-20 23:40:00,2023-10-20,269.89
7298,269.89,269.87,269.9,269.85,4425945.3,16400.0,2023-10-20 23:41:00,2023-10-20,269.87
7299,269.86,269.86,269.88,269.85,2844354.400000001,10540.0,2023-10-20 23:42:00,2023-10-20,269.86
7300,269.87,269.84,269.87,269.71,19669702.099999998,72900.0,2023-10-20 23:43:00,2023-10-20,269.84
7301,269.85,269.85,269.91,269.84,3737863.3000000003,13850.0,2023-10-20 23:44:00,2023-10-20,269.85
7302,269.87,269.91,269.95,269.87,6516043.300000001,24140.0,2023-10-20 23:45:00,2023-10-20,269.91
7303,269.93,269.89,269.95,269.85,5773518.6,21390.0,2023-10-20 23:46:00,2023-10-20,269.89
7304,269.89,269.9,269.95,269.83,4121493.499999999,15270.0,2023-10-20 23:47:00,2023-10-20,269.9
7305,269.9,269.87,269.91,269.86,1751647.6,6490.0,2023-10-20 23:48:00,2023-10-20,269.87
7306,269.87,269.8,269.95,269.63,40041104.79999999,148370.0,2023-10-20 23:49:00,2023-10-20,269.8
7307,270.45,270.45,270.45,270.45,35245044.0,130320.0,2023-10-23 09:59:00,2023-10-23,270.45
7308,270.47,271.1,271.22,270.46,219616714.79999974,810860.0,2023-10-23 10:00:00,2023-10-23,271.1
7309,271.1,271.13,271.55,271.0,199566631.59999993,735670.0,2023-10-23 10:01:00,2023-10-23,271.13
7310,271.11,270.89,271.16,270.78,130419205.79999998,481360.0,2023-10-23 10:02:00,2023-10-23,270.89
7311,270.87,271.33,271.37,270.79,75619949.60000004,278940.0,2023-10-23 10:03:00,2023-10-23,271.33
7312,271.35,272.07,272.2,271.21,441804747.7999995,1625540.0,2023-10-23 10:04:00,2023-10-23,272.07
7313,272.01,272.25,272.4,271.97,276236134.2,1015120.0,2023-10-23 10:05:00,2023-10-23,272.25
7314,272.26,272.7,272.72,272.25,329564325.3000004,1209450.0,2023-10-23 10:06:00,2023-10-23,272.7
7315,272.7,273.11,273.2,272.69,476567582.70000046,1745840.0,2023-10-23 10:07:00,2023-10-23,273.11
7316,273.11,272.78,273.5,272.78,381891686.4999995,1397530.0,2023-10-23 10:08:00,2023-10-23,272.78
7317,272.78,272.89,273.12,272.78,132087113.60000004,483900.0,2023-10-23 10:09:00,2023-10-23,272.89
7318,272.96,272.9,273.0,272.71,172437367.00000024,631800.0,2023-10-23 10:10:00,2023-10-23,272.9
7319,272.88,272.63,272.9,272.56,75727688.7,277670.0,2023-10-23 10:11:00,2023-10-23,272.63
7320,272.6,272.66,272.76,272.33,133883973.19999999,491280.0,2023-10-23 10:12:00,2023-10-23,272.66
7321,272.65,272.72,272.76,272.64,65691380.09999999,240900.0,2023-10-23 10:13:00,2023-10-23,272.72
7322,272.75,272.93,272.97,272.73,90291927.70000002,330860.0,2023-10-23 10:14:00,2023-10-23,272.93
7323,272.95,272.62,272.98,272.59,56507864.00000001,207140.0,2023-10-23 10:15:00,2023-10-23,272.62
7324,272.67,272.75,272.8,272.52,59525360.60000004,218340.0,2023-10-23 10:16:00,2023-10-23,272.75
7325,272.75,272.58,272.76,272.56,28343651.9,103970.0,2023-10-23 10:17:00,2023-10-23,272.58
7326,272.59,272.62,272.63,272.43,59060552.09999994,216700.0,2023-10-23 10:18:00,2023-10-23,272.62
7327,272.63,272.62,272.7,272.52,48816478.90000003,179060.0,2023-10-23 10:19:00,2023-10-23,272.62
7328,272.66,272.64,272.7,272.6,28866928.599999994,105880.0,2023-10-23 10:20:00,2023-10-23,272.64
7329,272.63,272.66,272.7,272.61,21994130.20000002,80670.0,2023-10-23 10:21:00,2023-10-23,272.66
7330,272.65,272.84,272.84,272.65,35962197.99999995,131850.0,2023-10-23 10:22:00,2023-10-23,272.84
7331,272.83,272.78,272.9,272.77,39900377.10000003,146240.0,2023-10-23 10:23:00,2023-10-23,272.78
7332,272.77,272.88,272.9,272.77,24076247.699999996,88240.0,2023-10-23 10:24:00,2023-10-23,272.88
7333,272.88,273.18,273.18,272.86,188105972.20000052,689000.0,2023-10-23 10:25:00,2023-10-23,273.18
7334,273.18,273.2,273.29,273.13,66181215.40000002,242240.0,2023-10-23 10:26:00,2023-10-23,273.2
7335,273.21,273.18,273.25,273.16,57442262.19999998,210260.0,2023-10-23 10:27:00,2023-10-23,273.18
